"","y","PassengerId","Pclass","Sexfemale","Sexmale","Age","SibSp","Parch","Fare","EmbarkedQ","EmbarkedS","Pclass_char2A","Pclass_char3A","tic_num","tic_charA..5.","tic_charA.5.","tic_charA.4","tic_charA.4.","tic_charA.5","tic_charA.5..1","tic_charA.S","tic_charA4.","tic_charAQ.3.","tic_charAQ.4","tic_charBasle","tic_charC","tic_charC.A.","tic_charC.A..SOTON","tic_charCA","tic_charCA.","tic_charF.C.","tic_charF.C.C.","tic_charFa","tic_charFALSE","tic_charLINE","tic_charLP","tic_charP.PP","tic_charPC","tic_charPP","tic_charS.C..A.4.","tic_charS.C..PARIS","tic_charS.O..P.P.","tic_charS.O.C.","tic_charS.O.P.","tic_charS.P.","tic_charS.W..PP","tic_charSC","tic_charSC.A.3","tic_charSC.A4","tic_charSC.AH","tic_charSC.Paris","tic_charSC.PARIS","tic_charSCO.W","tic_charSO.C","tic_charSOTON.O.Q.","tic_charSOTON.O2","tic_charSOTON.OQ","tic_charSTON.O","tic_charSTON.O2.","tic_charSTON.OQ.","tic_charSW.PP","tic_charW..C.","tic_charW.E.P.","tic_charW.C","tic_charWE.P","cabin_n","cabin_class_firstB","cabin_class_firstC","cabin_class_firstD","cabin_class_firstE","cabin_class_firstF","cabin_class_firstG","cabin_class_firstT","cabin_class_secondB","cabin_class_secondC","cabin_class_secondD","cabin_class_secondE","cabin_class_secondF","cabin_class_secondG","cabin_class_secondT","cabin_num","female_child_flag","male_adult_flag","Age_na","Fare_na","cabin_class_first_na","cabin_class_second_na","cabin_num_na","female_child_flag_na","male_adult_flag_na"
"290","1",290,3,1,0,22,0,0,7.75,1,0,0,1,370373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"291","1",291,1,1,0,26,0,0,78.85,0,1,0,0,19877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"292","1",292,1,1,0,19,1,0,91.0792,0,0,0,0,11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0
"293","0",293,2,0,1,36,0,0,12.875,0,0,1,0,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"294","0",294,3,1,0,24,0,0,8.85,0,1,0,1,349236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"295","0",295,3,0,1,24,0,0,7.8958,0,1,0,1,349233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"296","0",296,1,0,1,28,0,0,27.7208,0,0,0,0,17612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"297","0",297,3,0,1,23.5,0,0,7.2292,0,0,0,1,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"298","0",298,1,1,0,2,1,2,151.55,0,1,0,0,113781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0
"299","1",299,1,0,1,28,0,0,30.5,0,1,0,0,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
"300","1",300,1,1,0,50,0,1,247.5208,0,0,0,0,17558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0
"301","1",301,3,1,0,28,0,0,7.75,1,0,0,1,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"302","1",302,3,0,1,28,2,0,23.25,1,0,0,1,367226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"303","0",303,3,0,1,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"304","1",304,2,1,0,28,0,0,12.35,1,0,1,0,226593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,101,1,0,0,0,0,0,0,0,0
"305","0",305,3,0,1,28,0,0,8.05,0,1,0,1,2466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"306","1",306,1,0,1,0.92,1,2,151.55,0,1,0,0,113781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0
"307","1",307,1,1,0,28,0,0,110.8833,0,0,0,0,17421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"308","1",308,1,1,0,17,1,0,108.9,0,0,0,0,17758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0
"309","0",309,2,0,1,30,1,0,24,0,0,1,0,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"310","1",310,1,1,0,30,0,0,56.9292,0,0,0,0,17485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,36,1,0,0,0,0,0,0,0,0
"311","1",311,1,1,0,24,0,0,83.1583,0,0,0,0,11767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0
"312","1",312,1,1,0,18,2,2,262.375,0,0,0,0,17608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.25,1,0,0,0,0,0,0,0,0
"313","0",313,2,1,0,26,1,1,26,0,1,1,0,250651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"314","0",314,3,0,1,28,0,0,7.8958,0,1,0,1,349243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"315","0",315,2,0,1,43,1,1,26.25,0,1,1,0,13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"316","1",316,3,1,0,26,0,0,7.8542,0,1,0,1,347470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"317","1",317,2,1,0,24,1,0,26,0,1,1,0,244367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"318","0",318,2,0,1,54,0,0,14,0,1,1,0,29011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"319","1",319,1,1,0,31,0,2,164.8667,0,1,0,0,36928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0
"320","1",320,1,1,0,40,1,1,134.5,0,0,0,0,16966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34,1,0,0,0,0,0,0,0,0
"321","0",321,3,0,1,22,0,0,7.25,0,1,0,1,21172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"322","0",322,3,0,1,27,0,0,7.8958,0,1,0,1,349219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"323","1",323,2,1,0,30,0,0,12.35,1,0,1,0,234818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"324","1",324,2,1,0,22,1,1,29,0,1,1,0,248738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"325","0",325,3,0,1,28,8,2,69.55,0,1,0,1,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"326","1",326,1,1,0,36,0,0,135.6333,0,0,0,0,17760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0
"327","0",327,3,0,1,61,0,0,6.2375,0,1,0,1,345364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"328","1",328,2,1,0,36,0,0,13,0,1,1,0,28551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"329","1",329,3,1,0,31,1,1,20.525,0,1,0,1,363291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"330","1",330,1,1,0,16,0,1,57.9792,0,0,0,0,111361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0
"331","1",331,3,1,0,28,2,0,23.25,1,0,0,1,367226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"332","0",332,1,0,1,45.5,0,0,28.5,0,1,0,0,113043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
"333","0",333,1,0,1,38,0,1,153.4625,0,1,0,0,17582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0
"334","0",334,3,0,1,16,2,0,18,0,1,0,1,345764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"335","1",335,1,1,0,28,1,0,133.65,0,1,0,0,17611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"336","0",336,3,0,1,28,0,0,7.8958,0,1,0,1,349225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"337","0",337,1,0,1,29,1,0,66.6,0,1,0,0,113776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"338","1",338,1,1,0,41,0,0,134.5,0,0,0,0,16966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,0,0,0
"339","1",339,3,0,1,45,0,0,8.05,0,1,0,1,7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"340","0",340,1,0,1,45,0,0,35.5,0,1,0,0,113784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40.5,0,0,0,0,0,0,0,0,0
"341","1",341,2,0,1,2,1,1,26,0,1,1,0,230080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
"342","1",342,1,1,0,24,3,2,263,0,1,0,0,19950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0
"343","0",343,2,0,1,28,0,0,13,0,1,1,0,248740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"344","0",344,2,0,1,25,0,0,13,0,1,1,0,244361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"345","0",345,2,0,1,36,0,0,13,0,1,1,0,229236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"346","1",346,2,1,0,24,0,0,13,0,1,1,0,248733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,1,0,0,0,0,0,0,0,0
"347","1",347,2,1,0,40,0,0,13,0,1,1,0,31418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"348","1",348,3,1,0,28,1,0,16.1,0,1,0,1,386525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"349","1",349,3,0,1,3,1,1,15.9,0,1,0,1,37671,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"350","0",350,3,0,1,42,0,0,8.6625,0,1,0,1,315088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"351","0",351,3,0,1,23,0,0,9.225,0,1,0,1,7267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"352","0",352,1,0,1,28,0,0,35,0,1,0,0,113510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0
"353","0",353,3,0,1,15,1,1,7.2292,0,0,0,1,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"354","0",354,3,0,1,25,1,0,17.8,0,1,0,1,349237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"355","0",355,3,0,1,28,0,0,7.225,0,0,0,1,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0
"356","0",356,3,0,1,28,0,0,9.5,0,1,0,1,345783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,0,1,0,0,0,0,0,0,0
"357","1",357,1,1,0,22,0,1,55,0,1,0,0,113505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,33,1,0,0,0,0,0,0,0,0
"358","0",358,2,1,0,38,0,0,13,0,1,1,0,237671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
"359","1",359,3,1,0,28,0,0,7.8792,1,0,0,1,330931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40.5,1,0,0,0,0,0,0,0,0
